time,showId,movieId,date,theaterId,price,auditorium
10:05p,499602556,237956,2025-05-16,AARFH,13.78,4
10:55p,499602584,237956,2025-05-16,AARFH,13.78,14
11:30p,499602579,237956,2025-05-16,AARFH,13.78,13
9:30a,499602574,216995,2025-05-16,AARFH,10.07,16
11:15a,499602532,216995,2025-05-16,AARFH,10.07,11
12:10p,499602571,216995,2025-05-16,AARFH,10.07,16
1:55p,499602533,216995,2025-05-16,AARFH,10.07,11
2:50p,499602572,216995,2025-05-16,AARFH,10.07,16
4:35p,499602534,216995,2025-05-16,AARFH,10.07,11
5:30p,499602573,216995,2025-05-16,AARFH,10.07,16
7:15p,499602535,216995,2025-05-16,AARFH,13.78,11
10:05p,499602536,216995,2025-05-16,AARFH,13.78,11
10:30a,497409614,239402,2025-05-16,AAQLK, 9.01,12
12:00p,497409619,239402,2025-05-16,AAQLK, 9.01,11
1:10p,499742343,239402,2025-05-16,AAQLK, 9.01,4
1:30p,497409615,239402,2025-05-16,AAQLK, 9.01,12
3:00p,497409620,239402,2025-05-16,AAQLK, 9.01,11
4:00p,499742344,239402,2025-05-16,AAQLK, 9.01,4
4:30p,497409616,239402,2025-05-16,AAQLK, 9.01,12
6:00p,497409621,239402,2025-05-16,AAQLK,11.13,11
6:50p,499742345,239402,2025-05-16,AAQLK,11.13,4
7:30p,497409617,239402,2025-05-16,AAQLK,11.13,12
9:00p,497409622,239402,2025-05-16,AAQLK,11.13,11
9:40p,499742346,239402,2025-05-16,AAQLK,11.13,4
10:30p,497409618,239402,2025-05-16,AAQLK,11.13,12
10:45a,496712758,240028,2025-05-16,AAQLK, 8.22,1
1:30p,496712759,240028,2025-05-16,AAQLK, 8.22,1
4:15p,496712760,240028,2025-05-16,AAQLK, 8.22,1
7:00p,496712761,240028,2025-05-16,AAQLK,10.87,1
9:45p,496712762,240028,2025-05-16,AAQLK,10.87,1
11:40a,499742316,240014,2025-05-16,AAQLK, 8.22,3
2:15p,499742317,240014,2025-05-16,AAQLK, 8.22,3
4:50p,499742318,240014,2025-05-16,AAQLK, 8.22,3
7:25p,499742319,240014,2025-05-16,AAQLK,10.87,3
10:00p,499742320,240014,2025-05-16,AAQLK,10.87,3
8:30p,499742330,239964,2025-05-16,AAQLK,10.87,5
11:45a,499742333,237177,2025-05-16,AAQLK, 8.22,2
1:20p,499742313,237177,2025-05-16,AAQLK, 8.22,8
2:50p,499742332,237177,2025-05-16,AAQLK, 8.22,2
4:25p,499742314,237177,2025-05-16,AAQLK, 8.22,8
5:55p,499742331,237177,2025-05-16,AAQLK, 8.22,2
7:35p,499742315,237177,2025-05-16,AAQLK,10.87,8
9:00p,498919581,237177,2025-05-16,AAQLK,10.87,2
10:55a,499742326,239552,2025-05-16,AAQLK, 8.22,10
2:05p,499742327,239552,2025-05-16,AAQLK, 8.22,10
5:15p,499742328,239552,2025-05-16,AAQLK, 8.22,10
8:25p,499742329,239552,2025-05-16,AAQLK,10.87,10
10:35a,499742334,237956,2025-05-16,AAQLK, 8.22,9
12:40p,499742309,237956,2025-05-16,AAQLK, 8.22,6
1:50p,499742335,237956,2025-05-16,AAQLK, 8.22,9
3:55p,499742310,237956,2025-05-16,AAQLK, 8.22,6
5:05p,499742336,237956,2025-05-16,AAQLK, 8.22,9
7:10p,499742311,237956,2025-05-16,AAQLK,10.87,6
8:20p,499742337,237956,2025-05-16,AAQLK,10.87,9
10:25p,499742312,237956,2025-05-16,AAQLK,10.87,6
10:30a,499742338,216995,2025-05-16,AAQLK, 8.22,4
10:40a,499742342,216995,2025-05-16,AAQLK, 8.22,8
11:00a,499742321,216995,2025-05-16,AAQLK, 8.22,7
12:20p,499742339,216995,2025-05-16,AAQLK, 8.22,5
1:40p,499742322,216995,2025-05-16,AAQLK, 8.22,7
3:05p,499742340,216995,2025-05-16,AAQLK, 8.22,5
4:20p,499742323,216995,2025-05-16,AAQLK, 8.22,7
5:45p,499742341,216995,2025-05-16,AAQLK, 8.22,5
7:05p,499742324,216995,2025-05-16,AAQLK,10.87,7
9:50p,499742325,216995,2025-05-16,AAQLK,10.87,7
1:20p,497355158,239402,2025-05-16,AAVCJ, 9.01,7
1:50p,497364926,239402,2025-05-16,AAVCJ, 9.01,6
4:10p,497355159,239402,2025-05-16,AAVCJ, 9.01,7
4:40p,497364927,239402,2025-05-16,AAVCJ, 9.01,6
7:00p,497355160,239402,2025-05-16,AAVCJ,11.13,7
7:30p,497364928,239402,2025-05-16,AAVCJ,11.13,6
9:50p,497355161,239402,2025-05-16,AAVCJ,11.13,7
1:50p,496080378,240028,2025-05-16,AAVCJ, 8.22,5
4:35p,496080379,240028,2025-05-16,AAVCJ, 8.22,5
7:20p,496080380,240028,2025-05-16,AAVCJ,10.87,5
