X,time,showId,movieId,date,theaterId,price,auditorium
65236,10:15p,498244191,216995,2025-05-16,AATQO, 8.50,3
65237,4:00p,499290755, 27998,2025-05-16,AAXTH, 5.00,1
65238,7:00p,496088545, 19549,2025-05-16,AAXTH, 5.00,1
65239,1:00p,499674249,239402,2025-05-16,AAYKH, 6.50,2
65240,1:30p,499293751,239402,2025-05-16,AAYKH, 6.50,3
65241,4:00p,499674250,239402,2025-05-16,AAYKH, 6.50,2
65242,4:30p,499293752,239402,2025-05-16,AAYKH, 6.50,3
65243,7:00p,499674251,239402,2025-05-16,AAYKH, 8.50,2
65244,7:30p,499293753,239402,2025-05-16,AAYKH, 8.50,3
65245,1:15p,499674247,237177,2025-05-16,AAYKH, 6.50,4
65246,4:15p,499674245,237177,2025-05-16,AAYKH, 6.50,4
65247,7:15p,499674246,237177,2025-05-16,AAYKH, 8.50,4
65248,1:20p,499674239,239552,2025-05-16,AAYKH, 6.50,7
65249,4:20p,499674241,239552,2025-05-16,AAYKH, 6.50,7
65250,7:20p,499674240,239552,2025-05-16,AAYKH, 8.50,7
65251,1:00p,499674238,239214,2025-05-16,AAYKH, 6.50,1
65252,3:10p,499674237,239214,2025-05-16,AAYKH, 6.50,1
65253,5:20p,499674236,239214,2025-05-16,AAYKH, 6.50,1
65254,7:30p,499674235,239214,2025-05-16,AAYKH, 8.50,1
65255,1:00p,499674242,237956,2025-05-16,AAYKH, 6.50,6
65256,4:00p,499674243,237956,2025-05-16,AAYKH, 6.50,6
65257,7:00p,499674244,237956,2025-05-16,AAYKH, 8.50,6
65258,1:00p,499674248,216995,2025-05-16,AAYKH, 6.50,5
65259,4:00p,499674234,216995,2025-05-16,AAYKH, 6.50,5
65260,7:00p,499674233,216995,2025-05-16,AAYKH, 8.50,5
65261,11:00a,499375104,239402,2025-05-16,AAENX, 9.75,6
65262,12:00p,499323437,239402,2025-05-16,AAENX, 9.75,8
65263,1:30p,499375105,239402,2025-05-16,AAENX, 9.75,6
65264,2:30p,499323438,239402,2025-05-16,AAENX, 9.75,8
65265,4:00p,499375106,239402,2025-05-16,AAENX, 9.75,6
65266,5:10p,499323439,239402,2025-05-16,AAENX, 9.75,8
65267,6:30p,499375107,239402,2025-05-16,AAENX,12.21,6
65268,7:40p,499323440,239402,2025-05-16,AAENX,12.21,8
65269,9:00p,499375108,239402,2025-05-16,AAENX,12.21,6
65270,10:10p,499323441,239402,2025-05-16,AAENX,12.21,8
65271,10:40p,499375118,239402,2025-05-16,AAENX,12.21,4
65272,11:00a,499375103,237177,2025-05-16,AAENX, 9.75,1
65273,12:20p,499375113,237177,2025-05-16,AAENX, 9.75,2
65274,1:50p,499375109,237177,2025-05-16,AAENX, 9.75,1
65275,3:10p,499375114,237177,2025-05-16,AAENX, 9.75,2
65276,4:40p,499375110,237177,2025-05-16,AAENX, 9.75,1
65277,6:00p,499375115,237177,2025-05-16,AAENX,12.21,2
65278,7:30p,499375111,237177,2025-05-16,AAENX,12.21,1
65279,8:50p,499375116,237177,2025-05-16,AAENX,12.21,2
65280,10:20p,499375112,237177,2025-05-16,AAENX,12.21,1
65281,12:35p,499375091,239552,2025-05-16,AAENX, 9.75,3
65282,3:55p,499375092,239552,2025-05-16,AAENX, 9.75,3
65283,6:50p,499375093,239552,2025-05-16,AAENX,12.21,3
65284,9:45p,499375094,239552,2025-05-16,AAENX,12.21,3
65285,12:40p,499375101,237956,2025-05-16,AAENX, 9.75,7
65286,4:00p,499375119,237956,2025-05-16,AAENX, 9.75,7
65287,7:00p,499375102,237956,2025-05-16,AAENX,12.21,7
65288,10:10p,499375117,237956,2025-05-16,AAENX,12.21,7
65289,11:15a,499375096,216995,2025-05-16,AAENX, 9.75,5
65290,1:50p,499375097,216995,2025-05-16,AAENX, 9.75,5
65291,4:15p,499375098,216995,2025-05-16,AAENX, 9.75,5
65292,6:45p,499375099,216995,2025-05-16,AAENX,12.21,5
65293,9:10p,499375100,216995,2025-05-16,AAENX,12.21,5
65294,12:10p,499375149,  1833,2025-05-16,AAENX, 5.41,4
65295,2:40p,499375151,  1833,2025-05-16,AAENX, 5.41,4
65296,5:20p,499375152,  1833,2025-05-16,AAENX, 5.41,4
65297,8:00p,499375150,  1833,2025-05-16,AAENX, 5.41,4
65298,6:15p,499303153,239402,2025-05-16,AAOMG, 8.72,1
65299,8:45p,499303154,239402,2025-05-16,AAOMG, 8.72,1
65300,6:00p,499634084,237177,2025-05-16,AAOMG, 6.54,2
65301,8:30p,499634085,237177,2025-05-16,AAOMG, 8.72,2
65302,11:25a,499523140,239402,2025-05-16,AAENY,10.85,1
65303,12:00p,499523149,239402,2025-05-16,AAENY,10.85,2
65304,1:55p,499523141,239402,2025-05-16,AAENY,10.85,1
65305,2:30p,499523148,239402,2025-05-16,AAENY,10.85,2
65306,3:00p,499523178,239402,2025-05-16,AAENY,10.85,10
65307,4:25p,499523142,239402,2025-05-16,AAENY,13.58,1
65308,5:05p,499523147,239402,2025-05-16,AAENY,13.58,2
65309,5:30p,499523177,239402,2025-05-16,AAENY,13.58,10
65310,6:30p,499523183,239402,2025-05-16,AAENY,13.58,4
65311,7:00p,499523143,239402,2025-05-16,AAENY,13.58,1
65312,7:35p,499523145,239402,2025-05-16,AAENY,13.58,2
65313,8:00p,499523176,239402,2025-05-16,AAENY,13.58,10
65314,9:00p,499523184,239402,2025-05-16,AAENY,13.58,8
65315,9:30p,499523144,239402,2025-05-16,AAENY,13.58,1
65316,10:05p,499523146,239402,2025-05-16,AAENY,13.58,2
65317,10:30p,499523175,239402,2025-05-16,AAENY,13.58,10
65318,11:10a,499523150,240028,2025-05-16,AAENY,10.85,6
65319,1:35p,499523151,240028,2025-05-16,AAENY,10.85,6
65320,4:10p,499523152,240028,2025-05-16,AAENY,13.58,6
65321,6:45p,499523153,240028,2025-05-16,AAENY,13.58,6
65322,9:10p,499523154,240028,2025-05-16,AAENY,13.58,6
65323,8:05p,499523180,240014,2025-05-16,AAENY,13.58,7
65324,10:25p,499523181,240014,2025-05-16,AAENY,13.58,7
65325,11:05a,499523159,239964,2025-05-16,AAENY,10.85,4
65326,4:00p,499523160,239964,2025-05-16,AAENY,13.58,4
65327,11:00a,499523162,237177,2025-05-16,AAENY,10.85,3
65328,1:50p,499523163,237177,2025-05-16,AAENY,10.85,3
65329,4:40p,499523164,237177,2025-05-16,AAENY,13.58,3
65330,7:30p,499523165,237177,2025-05-16,AAENY,13.58,3
65331,10:20p,499523166,237177,2025-05-16,AAENY,13.58,3
65332,12:45p,499523167,239552,2025-05-16,AAENY,10.85,5
65333,4:10p,499523168,239552,2025-05-16,AAENY,13.58,5
65334,7:15p,499523169,239552,2025-05-16,AAENY,13.58,5
65335,10:10p,499523170,239552,2025-05-16,AAENY,13.58,5
65336,9:00p,499523161,239214,2025-05-16,AAENY,13.58,4
65337,11:25a,499523179,237956,2025-05-16,AAENY,10.85,7
65338,4:00p,499523157,237956,2025-05-16,AAENY,13.58,9
65339,4:55p,499523182,237956,2025-05-16,AAENY,13.58,7
65340,7:00p,499523155,237956,2025-05-16,AAENY,13.58,9
65341,10:00p,499523156,237956,2025-05-16,AAENY,13.58,9
65342,1:30p,499523158,239393,2025-05-16,AAENY,10.85,4
65343,11:00a,499523171,216995,2025-05-16,AAENY,10.85,8
65344,1:25p,499523172,216995,2025-05-16,AAENY,10.85,8
65345,2:25p,499523185,216995,2025-05-16,AAENY,10.85,7
65346,4:05p,499523173,216995,2025-05-16,AAENY,13.58,8
65347,6:30p,499523174,216995,2025-05-16,AAENY,13.58,8
65348,4:10p,499708814,239402,2025-05-16,AAPXG, 8.00,1
65349,7:10p,499708819,239402,2025-05-16,AAPXG,10.00,1
65350,4:05p,499708815,237177,2025-05-16,AAPXG, 8.00,2
65351,7:05p,499708818,237177,2025-05-16,AAPXG,10.00,2
65352,4:00p,499708816,239552,2025-05-16,AAPXG, 8.00,3
65353,7:00p,499708817,239552,2025-05-16,AAPXG,10.00,3
65354,2:00p,497764432,239402,2025-05-16,AAULQ,10.00,5
65355,4:35p,497764433,239402,2025-05-16,AAULQ,10.00,5
65356,6:45p,499374112,239402,2025-05-16,AAULQ,12.75,2
65357,7:10p,497764438,239402,2025-05-16,AAULQ,12.75,5
65358,9:45p,497764439,239402,2025-05-16,AAULQ,12.75,5
65359,2:15p,497776152,240028,2025-05-16,AAULQ,10.00,6
65360,4:45p,497776153,240028,2025-05-16,AAULQ,10.00,6
65361,7:15p,497776154,240028,2025-05-16,AAULQ,12.75,6
65362,9:45p,497776155,240028,2025-05-16,AAULQ,12.75,6
65363,2:20p,499374123,240014,2025-05-16,AAULQ,10.00,7
65364,7:05p,499374124,240014,2025-05-16,AAULQ,12.75,7
65365,4:40p,499374125,239338,2025-05-16,AAULQ,10.00,7
65366,9:25p,499374126,239338,2025-05-16,AAULQ,12.75,7
65367,1:00p,499374119,237177,2025-05-16,AAULQ,10.00,4
65368,4:00p,499374120,237177,2025-05-16,AAULQ,10.00,4
65369,7:00p,499374121,237177,2025-05-16,AAULQ,12.75,4
65370,10:00p,499374122,237177,2025-05-16,AAULQ,12.75,4
65371,1:00p,499374127,239552,2025-05-16,AAULQ,10.00,8
65372,3:50p,499374128,239552,2025-05-16,AAULQ,10.00,8
65373,6:40p,499374129,239552,2025-05-16,AAULQ,12.75,8
65374,9:30p,499374130,239552,2025-05-16,AAULQ,12.75,8
65375,9:20p,499374113,239214,2025-05-16,AAULQ,12.75,2
65376,12:20p,499374106,237956,2025-05-16,AAULQ,10.00,1
65377,3:25p,499374107,237956,2025-05-16,AAULQ,10.00,1
65378,6:30p,499374108,237956,2025-05-16,AAULQ,12.75,1
65379,9:35p,499374109,237956,2025-05-16,AAULQ,12.75,1
65380,1:35p,499374110,239393,2025-05-16,AAULQ,10.00,2
65381,4:10p,499374111,239393,2025-05-16,AAULQ,10.00,2
65382,12:00p,499374114,216995,2025-05-16,AAULQ,10.00,3
65383,2:25p,499374115,216995,2025-05-16,AAULQ,10.00,3
65384,4:50p,499374116,216995,2025-05-16,AAULQ,10.00,3
65385,7:15p,499374117,216995,2025-05-16,AAULQ,12.75,3
65386,9:40p,499374118,216995,2025-05-16,AAULQ,12.75,3
65387,3:15p,499712804,239402,2025-05-16,AASWU, 7.00,3
65388,6:30p,499712799,239402,2025-05-16,AASWU, 9.00,1
65389,9:00p,499712800,239402,2025-05-16,AASWU, 9.00,1
65390,3:20p,499712798,237177,2025-05-16,AASWU, 7.00,1
65391,6:00p,499712802,237177,2025-05-16,AASWU, 9.00,2
65392,8:40p,499712803,237177,2025-05-16,AASWU, 9.00,2
65393,3:30p,499712801,216995,2025-05-16,AASWU, 7.00,2
65394,5:30p,499712805,216995,2025-05-16,AASWU, 9.00,3
65395,8:00p,499712806,216995,2025-05-16,AASWU, 9.00,3
65396,2:00p,497729592,239402,2025-05-16,AAQJC,10.00,5
65397,4:35p,497729593,239402,2025-05-16,AAQJC,10.00,5
65398,6:40p,499470200,239402,2025-05-16,AAQJC,12.50,2
65399,7:10p,497729594,239402,2025-05-16,AAQJC,12.50,5
65400,9:15p,499470201,239402,2025-05-16,AAQJC,12.50,2
65401,9:45p,497729595,239402,2025-05-16,AAQJC,12.50,5
65402,2:15p,497770652,240028,2025-05-16,AAQJC,10.00,6
65403,4:45p,497770653,240028,2025-05-16,AAQJC,10.00,6
65404,7:15p,497770654,240028,2025-05-16,AAQJC,12.50,6
65405,9:45p,497770655,240028,2025-05-16,AAQJC,12.50,6
65406,2:20p,499470213,240014,2025-05-16,AAQJC,10.00,7
65407,7:05p,499470214,240014,2025-05-16,AAQJC,12.50,7
65408,4:40p,499470211,239338,2025-05-16,AAQJC,10.00,7
65409,9:25p,499470212,239338,2025-05-16,AAQJC,12.50,7
65410,12:50p,499470207,237177,2025-05-16,AAQJC,10.00,4
65411,3:50p,499470208,237177,2025-05-16,AAQJC,10.00,4
65412,6:50p,499470209,237177,2025-05-16,AAQJC,12.50,4
65413,9:50p,499470210,237177,2025-05-16,AAQJC,12.50,4
65414,1:05p,499470215,239552,2025-05-16,AAQJC,10.00,8
65415,3:50p,499470216,239552,2025-05-16,AAQJC,10.00,8
65416,6:40p,499470217,239552,2025-05-16,AAQJC,12.50,8
65417,9:30p,499470218,239552,2025-05-16,AAQJC,12.50,8
65418,12:20p,499470194,237956,2025-05-16,AAQJC,10.00,1
65419,3:25p,499470195,237956,2025-05-16,AAQJC,10.00,1
65420,6:30p,499470196,237956,2025-05-16,AAQJC,12.50,1
65421,9:30p,499470197,237956,2025-05-16,AAQJC,12.50,1
65422,1:40p,499470198,239393,2025-05-16,AAQJC,10.00,2
65423,4:10p,499470199,239393,2025-05-16,AAQJC,10.00,2
65424,12:00p,499470202,216995,2025-05-16,AAQJC,10.00,3
65425,2:25p,499470203,216995,2025-05-16,AAQJC,10.00,3
65426,4:50p,499470204,216995,2025-05-16,AAQJC,10.00,3
65427,7:15p,499470205,216995,2025-05-16,AAQJC,12.50,3
65428,9:40p,499470206,216995,2025-05-16,AAQJC,12.50,3
65429,6:30p,499269958,   752,2025-05-16,AANND, 3.00,2
65430,6:30p,499269957, 37242,2025-05-16,AANND, 3.00,1
65431,1:30p,499413414,239402,2025-05-16,AAQOA, 8.00,8
65432,4:15p,499413415,239402,2025-05-16,AAQOA, 8.00,8
65433,6:45p,499413416,239402,2025-05-16,AAQOA, 9.00,8
65434,9:05p,499413417,239402,2025-05-16,AAQOA, 9.00,8
65435,1:10p,499413410,240028,2025-05-16,AAQOA, 8.00,4
65436,3:40p,499413411,240028,2025-05-16,AAQOA, 8.00,4
65437,6:30p,499413412,240028,2025-05-16,AAQOA, 9.00,4
65438,9:00p,499413413,240028,2025-05-16,AAQOA, 9.00,4
65439,12:50p,499413386,240014,2025-05-16,AAQOA, 8.00,2
65440,3:00p,499413387,240014,2025-05-16,AAQOA, 8.00,2
65441,5:10p,499413388,240014,2025-05-16,AAQOA, 9.00,2
65442,7:20p,499413389,240014,2025-05-16,AAQOA, 9.00,2
65443,9:20p,499413390,240014,2025-05-16,AAQOA, 9.00,2
65444,12:20p,499413385,239338,2025-05-16,AAQOA, 8.00,7
65445,5:44p,499413418,239338,2025-05-16,AAQOA, 9.00,7
65446,2:50p,499413391,239964,2025-05-16,AAQOA, 8.00,7
65447,8:15p,499413419,239964,2025-05-16,AAQOA, 9.00,7
65448,12:00p,499413402,237177,2025-05-16,AAQOA, 8.00,1
65449,12:30p,499413406,237177,2025-05-16,AAQOA, 8.00,10
65450,2:40p,499413403,237177,2025-05-16,AAQOA, 8.00,1
65451,3:15p,499413407,237177,2025-05-16,AAQOA, 8.00,10
65452,5:20p,499413404,237177,2025-05-16,AAQOA, 9.00,1
65453,6:00p,499413408,237177,2025-05-16,AAQOA, 9.00,10
65454,8:00p,499413405,237177,2025-05-16,AAQOA, 9.00,1
65455,8:30p,499413409,237177,2025-05-16,AAQOA, 9.00,10
65456,1:00p,499413393,239552,2025-05-16,AAQOA, 8.00,5
65457,3:40p,499413394,239552,2025-05-16,AAQOA, 8.00,5
65458,6:20p,499413395,239552,2025-05-16,AAQOA, 9.00,5
65459,8:50p,499413396,239552,2025-05-16,AAQOA, 9.00,5
65460,2:00p,499413420,237956,2025-05-16,AAQOA, 8.00,9
65461,5:15p,499413421,237956,2025-05-16,AAQOA, 9.00,9
65462,8:20p,499413422,237956,2025-05-16,AAQOA, 9.00,9
65463,12:40p,499413382,235561,2025-05-16,AAQOA, 8.00,6
65464,3:30p,499413383,235561,2025-05-16,AAQOA, 8.00,6
65465,6:10p,499413384,235561,2025-05-16,AAQOA, 9.00,6
65466,8:45p,499413392,235561,2025-05-16,AAQOA, 9.00,6
65467,12:10p,499413397,216995,2025-05-16,AAQOA, 8.00,3
65468,2:30p,499413398,216995,2025-05-16,AAQOA, 8.00,3
65469,4:45p,499413399,216995,2025-05-16,AAQOA, 8.00,3
65470,7:00p,499413400,216995,2025-05-16,AAQOA, 9.00,3
65471,9:15p,499413401,216995,2025-05-16,AAQOA, 9.00,3
65472,11:40a,498587175,239402,2025-05-16,AAYCX,11.00,1
65473,2:45p,498587177,239402,2025-05-16,AAYCX,11.00,1
65474,5:35p,499737587,239402,2025-05-16,AAYCX,13.00,1
65475,1:05p,498587176,239402,2025-05-16,AAYCX, 8.00,2
65476,4:00p,498587178,239402,2025-05-16,AAYCX, 8.00,2
65477,7:00p,499737588,239402,2025-05-16,AAYCX,10.00,2
65478,12:00p,499737569,240014,2025-05-16,AAYCX, 8.00,8
65479,2:25p,499737570,240014,2025-05-16,AAYCX, 8.00,8
65480,4:55p,499737571,240014,2025-05-16,AAYCX, 8.00,8
65481,7:10p,499737572,240014,2025-05-16,AAYCX,10.00,8
65482,11:50a,499737584,237177,2025-05-16,AAYCX, 8.00,3
65483,3:55p,499737585,237177,2025-05-16,AAYCX, 8.00,3
65484,7:05p,499737586,237177,2025-05-16,AAYCX,10.00,3
65485,12:10p,499737577,239552,2025-05-16,AAYCX, 8.00,4
65486,3:30p,499737578,239552,2025-05-16,AAYCX, 8.00,4
65487,6:50p,499737579,239552,2025-05-16,AAYCX,10.00,4
65488,11:50a,499737580,237956,2025-05-16,AAYCX, 8.00,7
65489,3:15p,499737581,237956,2025-05-16,AAYCX, 8.00,7
65490,6:45p,499737582,237956,2025-05-16,AAYCX,10.00,7
65491,11:50a,499737573,216995,2025-05-16,AAYCX, 8.00,5
65492,2:15p,499737574,216995,2025-05-16,AAYCX, 8.00,5
65493,4:50p,499737575,216995,2025-05-16,AAYCX, 8.00,5
65494,7:00p,499737576,216995,2025-05-16,AAYCX,10.00,5
65495,4:05p,499737583,237345,2025-05-16,AAYCX, 8.00,6
65496,1:30p,498124819,239402,2025-05-16,AAKJD, 8.00,2
65497,4:30p,498124820,239402,2025-05-16,AAKJD,10.00,2
65498,7:30p,498124818,239402,2025-05-16,AAKJD,10.00,2
65499,1:00p,498262780,237177,2025-05-16,AAKJD, 8.00,1
65500,4:00p,498262781,237177,2025-05-16,AAKJD,10.00,1
65501,7:00p,498262782,237177,2025-05-16,AAKJD,10.00,1
65502,12:30p,499530557,237956,2025-05-16,AAKJD, 8.00,3
65503,3:45p,499530558,237956,2025-05-16,AAKJD,10.00,3
65504,7:00p,499530559,237956,2025-05-16,AAKJD,10.00,3
65505,7:00p,499305268,239402,2025-05-16,AAQIN, 8.50,3
65506,9:20p,499305273,239402,2025-05-16,AAQIN, 8.50,3
65507,6:45p,499305280,237177,2025-05-16,AAQIN, 8.50,2
65508,9:25p,499305281,237177,2025-05-16,AAQIN, 8.50,2
65509,6:50p,499297687,237956,2025-05-16,AAQIN, 8.50,4
65510,9:30p,499297688,237956,2025-05-16,AAQIN, 8.50,4
65511,7:15p,499305278,216995,2025-05-16,AAQIN, 8.50,1
65512,9:15p,499305279,216995,2025-05-16,AAQIN, 8.50,1
65513,1:35p,499291384,239402,2025-05-16,AAYNT, 8.00,1
65514,4:35p,499291385,239402,2025-05-16,AAYNT, 8.00,1
65515,7:30p,499291386,239402,2025-05-16,AAYNT,10.00,1
65516,1:45p,499293229,240014,2025-05-16,AAYNT, 8.00,8
65517,4:45p,499293230,240014,2025-05-16,AAYNT, 8.00,8
65518,7:40p,499293231,240014,2025-05-16,AAYNT,10.00,8
65519,4:30p,499293224,239338,2025-05-16,AAYNT, 8.00,6
65520,7:25p,499293225,239338,2025-05-16,AAYNT,10.00,6
65521,1:35p,499293223,236623,2025-05-16,AAYNT, 8.00,6
65522,1:45p,499293220,239964,2025-05-16,AAYNT, 8.00,5
65523,4:40p,499293221,239964,2025-05-16,AAYNT, 8.00,5
65524,7:35p,499293222,239964,2025-05-16,AAYNT,10.00,5
65525,1:30p,499293217,237177,2025-05-16,AAYNT, 8.00,4
65526,4:20p,499293218,237177,2025-05-16,AAYNT, 8.00,4
65527,7:25p,499293219,237177,2025-05-16,AAYNT,10.00,4
65528,1:10p,499293226,239552,2025-05-16,AAYNT, 8.00,7
65529,4:20p,499293227,239552,2025-05-16,AAYNT, 8.00,7
65530,7:20p,499293228,239552,2025-05-16,AAYNT,10.00,7
65531,1:15p,499293211,237956,2025-05-16,AAYNT, 8.00,2
65532,4:15p,499293212,237956,2025-05-16,AAYNT, 8.00,2
65533,7:15p,499293213,237956,2025-05-16,AAYNT,10.00,2
65534,1:20p,499293214,216995,2025-05-16,AAYNT, 8.00,3
65535,4:25p,499293215,216995,2025-05-16,AAYNT, 8.00,3
65536,7:00p,499293216,216995,2025-05-16,AAYNT,10.00,3
65537,2:10p,499317076,239402,2025-05-16,AALIS, 9.00,3
65538,4:30p,499317071,239402,2025-05-16,AALIS, 9.00,3
65539,7:00p,499317072,239402,2025-05-16,AALIS,11.50,3
65540,6:50p,499317070,239338,2025-05-16,AALIS,11.50,1
65541,2:30p,499317073,239317,2025-05-16,AALIS, 9.00,1
65542,4:40p,499317075,239317,2025-05-16,AALIS, 9.00,1
65543,2:00p,499317063,237177,2025-05-16,AALIS, 9.00,5
65544,4:35p,499317064,237177,2025-05-16,AALIS, 9.00,5
65545,7:15p,499317062,237177,2025-05-16,AALIS,11.50,5
65546,1:45p,499317067,239552,2025-05-16,AALIS, 9.00,4
65547,4:30p,499317068,239552,2025-05-16,AALIS, 9.00,4
65548,7:10p,499317069,239552,2025-05-16,AALIS,11.50,4
65549,1:45p,499317065,235561,2025-05-16,AALIS, 9.00,2
65550,4:20p,499317066,235561,2025-05-16,AALIS, 9.00,2
65551,7:00p,499317061,235561,2025-05-16,AALIS,11.50,2
65552,6:00p,499759949,239964,2025-05-16,AAYZA,10.50,1
65553,9:00p,499759950,239964,2025-05-16,AAYZA,10.50,1
65554,12:30p,499295663,239402,2025-05-16,AAOKP, 7.75,3
65555,1:30p,497984896,239402,2025-05-16,AAOKP, 7.75,5
65556,2:45p,499295664,239402,2025-05-16,AAOKP, 7.75,3
65557,4:30p,497984897,239402,2025-05-16,AAOKP, 7.75,5
65558,5:00p,499295665,239402,2025-05-16,AAOKP, 7.75,3
65559,7:10p,499295666,239402,2025-05-16,AAOKP, 9.75,3
65560,7:30p,499295668,239402,2025-05-16,AAOKP, 9.75,5
65561,9:30p,499295667,239402,2025-05-16,AAOKP, 9.75,3
65562,12:30p,499295673,239338,2025-05-16,AAOKP, 7.75,4
65563,2:45p,499295674,239338,2025-05-16,AAOKP, 7.75,4
65564,5:00p,499295662,239338,2025-05-16,AAOKP, 7.75,4
65565,7:15p,499295661,239338,2025-05-16,AAOKP, 9.75,4
65566,9:30p,499295660,239338,2025-05-16,AAOKP, 9.75,4
65567,1:00p,499295672,237177,2025-05-16,AAOKP, 7.75,2
65568,4:00p,499295656,237177,2025-05-16,AAOKP, 7.75,2
65569,6:45p,499295655,237177,2025-05-16,AAOKP, 9.75,2
65570,9:20p,499295654,237177,2025-05-16,AAOKP, 9.75,2
65571,1:00p,499295677,239552,2025-05-16,AAOKP, 7.75,8
65572,4:00p,499295653,239552,2025-05-16,AAOKP, 7.75,8
65573,6:45p,499295652,239552,2025-05-16,AAOKP, 9.75,8
65574,9:30p,499295651,239552,2025-05-16,AAOKP, 9.75,8
65575,1:00p,499295671,237956,2025-05-16,AAOKP, 7.75,1
65576,4:00p,499295659,237956,2025-05-16,AAOKP, 7.75,1
65577,6:45p,499295658,237956,2025-05-16,AAOKP, 9.75,1
65578,9:30p,499295657,237956,2025-05-16,AAOKP, 9.75,1
65579,12:30p,499295675,216995,2025-05-16,AAOKP, 7.75,6
65580,2:45p,499295676,216995,2025-05-16,AAOKP, 7.75,6
65581,5:00p,499295650,216995,2025-05-16,AAOKP, 7.75,6
65582,7:10p,499295649,216995,2025-05-16,AAOKP, 9.75,6
65583,9:20p,499295648,216995,2025-05-16,AAOKP, 9.75,6
65584,7:30p,499527988,239402,2025-05-16,AAPJD, 9.50,1
65585,7:35p,499527985,237177,2025-05-16,AAPJD, 9.50,2
65586,7:40p,499527987,239552,2025-05-16,AAPJD, 9.50,3
65587,7:45p,499527986,216995,2025-05-16,AAPJD, 9.50,4
65588,5:00p,499317801,239402,2025-05-16,AAOKO, 7.75,1
65589,7:10p,499317802,239402,2025-05-16,AAOKO, 9.75,1
65590,9:30p,499317803,239402,2025-05-16,AAOKO, 9.75,1
65591,4:00p,499317809,237177,2025-05-16,AAOKO, 7.75,3
65592,6:45p,499317806,237177,2025-05-16,AAOKO, 9.75,3
65593,9:20p,499317807,237177,2025-05-16,AAOKO, 9.75,3
65594,4:00p,499317808,239552,2025-05-16,AAOKO, 7.75,2
65595,6:45p,499317804,239552,2025-05-16,AAOKO, 9.75,2
65596,9:30p,499317805,239552,2025-05-16,AAOKO, 9.75,2
65597,1:45p,499319759,239402,2025-05-16,AASVN, 7.00,2
65598,4:15p,499319760,239402,2025-05-16,AASVN, 7.00,2
65599,6:45p,499319761,239402,2025-05-16,AASVN,10.00,2
65600,9:15p,499319762,239402,2025-05-16,AASVN,10.00,2
65601,1:30p,499319755,237177,2025-05-16,AASVN, 7.00,1
65602,4:15p,499319756,237177,2025-05-16,AASVN, 7.00,1
65603,7:00p,499319757,237177,2025-05-16,AASVN,10.00,1
65604,9:35p,499319758,237177,2025-05-16,AASVN,10.00,1
65605,1:30p,499319763,239552,2025-05-16,AASVN, 7.00,3
65606,4:15p,499319764,239552,2025-05-16,AASVN, 7.00,3
65607,7:00p,499319765,239552,2025-05-16,AASVN,10.00,3
65608,9:35p,499319766,239552,2025-05-16,AASVN,10.00,3
65609,2:00p,499319767,216995,2025-05-16,AASVN, 7.00,4
65610,4:30p,499319768,216995,2025-05-16,AASVN, 7.00,4
65611,6:45p,499319769,216995,2025-05-16,AASVN,10.00,4
65612,9:15p,499319770,216995,2025-05-16,AASVN,10.00,4
65613,7:00p,499267901,239402,2025-05-16,AAVUH, 8.00,3
65614,9:15p,499267902,239402,2025-05-16,AAVUH, 8.00,3
65615,7:35p,499528289,239402,2025-05-16,AAQYO, 9.00,4
65616,7:30p,499528286,237177,2025-05-16,AAQYO, 9.00,5
65617,7:25p,499528284,239552,2025-05-16,AAQYO, 9.00,3
65618,7:35p,499528288,239214,2025-05-16,AAQYO, 9.00,6
65619,7:25p,499528285,237956,2025-05-16,AAQYO, 9.00,1
65620,7:30p,499528287,216995,2025-05-16,AAQYO, 9.00,2
65621,1:30p,499358387,239402,2025-05-16,AAXBT, 7.50,2
65622,4:15p,499358386,239402,2025-05-16,AAXBT, 7.50,2
65623,7:00p,499358385,239402,2025-05-16,AAXBT, 9.75,2
65624,6:45p,499358384,236623,2025-05-16,AAXBT, 9.75,6
65625,2:10p,499358391,239964,2025-05-16,AAXBT, 7.50,8
65626,4:45p,499358392,239964,2025-05-16,AAXBT, 7.50,8
65627,7:30p,499358393,239964,2025-05-16,AAXBT, 9.75,8
65628,1:00p,499358373,237177,2025-05-16,AAXBT, 7.50,1
65629,4:00p,499358374,237177,2025-05-16,AAXBT, 7.50,1
65630,7:00p,499358375,237177,2025-05-16,AAXBT, 9.75,1
65631,1:15p,499358379,239552,2025-05-16,AAXBT, 7.50,5
65632,4:15p,499358380,239552,2025-05-16,AAXBT, 7.50,5
65633,7:15p,499358381,239552,2025-05-16,AAXBT, 9.75,5
65634,1:15p,499358382,238334,2025-05-16,AAXBT, 7.50,6
65635,3:45p,499358383,238334,2025-05-16,AAXBT, 7.50,6
65636,1:15p,499358388,237956,2025-05-16,AAXBT, 7.50,3
65637,4:15p,499358389,237956,2025-05-16,AAXBT, 7.50,3
65638,7:15p,499358390,237956,2025-05-16,AAXBT, 9.75,3
65639,1:30p,499358376,216995,2025-05-16,AAXBT, 7.50,4
65640,4:00p,499358377,216995,2025-05-16,AAXBT, 7.50,4
65641,6:30p,499358378,216995,2025-05-16,AAXBT, 9.75,4
65672,4:30p,499524968,239402,2025-05-16,AAAUP, 7.50,4
