time,showId,movieId,date,theaterId,price,auditorium
8:45p,496840252,238655,2025-05-23,AAQNJ,10.94,2
10:00p,496840254,238655,2025-05-23,AAQNJ,10.94,8
11:00a,493376590,239571,2025-05-23,AAQNJ, 8.20,4
1:00p,493376592,239571,2025-05-23,AAQNJ, 8.20,5
4:00p,493376593,239571,2025-05-23,AAQNJ,10.94,5
7:00p,493376594,239571,2025-05-23,AAQNJ,10.94,5
9:00p,493376591,239571,2025-05-23,AAQNJ,10.94,4
7:15p,497626186,239402,2025-05-23,AAQNJ,10.94,8
9:45p,497626187,239402,2025-05-23,AAQNJ,10.94,5
11:30a,497915129,238603,2025-05-23,AAWYC,13.51,3
2:10p,497915130,238603,2025-05-23,AAWYC,13.51,3
4:50p,497915131,238603,2025-05-23,AAWYC,16.88,3
7:40p,497915132,238603,2025-05-23,AAWYC,16.88,3
10:20p,497915133,238603,2025-05-23,AAWYC,16.88,3
10:00a,497915128,238603,2025-05-23,AAWYC,12.96,1
12:40p,497915127,238603,2025-05-23,AAWYC,12.96,1
3:20p,497915126,238603,2025-05-23,AAWYC,12.96,1
9:00a,499745100,238603,2025-05-23,AAWYC, 9.69,8
10:45a,497915134,238603,2025-05-23,AAWYC, 9.69,2
1:25p,497915135,238603,2025-05-23,AAWYC, 9.69,2
4:05p,497915136,238603,2025-05-23,AAWYC,13.07,2
6:45p,497915137,238603,2025-05-23,AAWYC,13.07,2
9:25p,497915138,238603,2025-05-23,AAWYC,13.07,2
7:00p,496795596,238655,2025-05-23,AAWYC,13.07,8
8:30p,496795595,238655,2025-05-23,AAWYC,13.07,7
10:00p,496895229,238655,2025-05-23,AAWYC,13.07,10
9:15a,499745099,238655,2025-05-23,AAWYC, 9.69,7
10:15a,499159919,238655,2025-05-23,AAWYC, 9.69,10
11:35a,496795597,238655,2025-05-23,AAWYC, 9.69,8
1:00p,496895228,238655,2025-05-23,AAWYC, 9.69,7
3:15p,496795598,238655,2025-05-23,AAWYC, 9.69,8
4:45p,496895227,238655,2025-05-23,AAWYC,13.07,7
7:50p,497911862,239402,2025-05-23,AAWYC,13.07,9
10:30p,499745101,239402,2025-05-23,AAWYC,13.07,9
5:00p,497911863,239402,2025-05-23,AAWYC,13.07,9
2:20p,498589983,238603,2025-05-23,AAWKS,12.74,1
5:00p,498589984,238603,2025-05-23,AAWKS,15.79,1
7:40p,498589985,238603,2025-05-23,AAWKS,15.79,1
1:00p,498589986,238603,2025-05-23,AAWKS,10.56,2
3:40p,498589987,238603,2025-05-23,AAWKS,10.56,2
6:20p,498589988,238603,2025-05-23,AAWKS,14.16,2
9:15p,498589994,238603,2025-05-23,AAWKS,11.98,4
9:00p,498589989,238655,2025-05-23,AAWKS,14.16,2
1:15p,498589992,238655,2025-05-23,AAWKS, 8.93,4
3:20p,498589991,238655,2025-05-23,AAWKS, 8.93,3
5:30p,498589993,238655,2025-05-23,AAWKS,11.98,4
7:15p,498589990,238655,2025-05-23,AAWKS,11.98,3
7:00p,498589996,239402,2025-05-23,AAWKS,11.98,5
9:40p,498589995,239402,2025-05-23,AAWKS,11.98,5
11:50a,497942750,238603,2025-05-23,AAVBT,13.61,1
2:30p,497942749,238603,2025-05-23,AAVBT,13.61,1
5:10p,497942748,238603,2025-05-23,AAVBT,16.88,1
7:45p,497942747,238603,2025-05-23,AAVBT,16.88,1
10:20p,497942751,238603,2025-05-23,AAVBT,16.88,1
12:20p,497942770,238603,2025-05-23,AAVBT, 9.80,12
11:10a,497942763,238603,2025-05-23,AAVBT, 9.80,7
12:50p,497942758,238603,2025-05-23,AAVBT, 9.80,6
1:45p,497942762,238603,2025-05-23,AAVBT, 9.80,7
3:00p,497942769,238603,2025-05-23,AAVBT, 9.80,12
3:30p,497942756,238603,2025-05-23,AAVBT, 9.80,6
4:20p,497942761,238603,2025-05-23,AAVBT,13.07,7
5:40p,497942768,238603,2025-05-23,AAVBT,13.07,12
6:10p,497942755,238603,2025-05-23,AAVBT,13.07,6
7:00p,497942759,238603,2025-05-23,AAVBT,13.07,7
8:15p,497942767,238603,2025-05-23,AAVBT,13.07,12
8:45p,497942757,238603,2025-05-23,AAVBT,13.07,6
9:40p,497942760,238603,2025-05-23,AAVBT,13.07,7
11:30a,497942764,238655,2025-05-23,AAVBT, 9.80,8
12:45p,497942766,238655,2025-05-23,AAVBT, 9.80,11
2:20p,497942754,238655,2025-05-23,AAVBT, 9.80,5
3:10p,496804787,238655,2025-05-23,AAVBT, 9.80,8
4:30p,497942765,238655,2025-05-23,AAVBT,13.07,11
6:00p,497942753,238655,2025-05-23,AAVBT,13.07,5
6:45p,496804788,238655,2025-05-23,AAVBT,13.07,8
8:00p,497942752,238655,2025-05-23,AAVBT,13.07,2
9:40p,496804786,238655,2025-05-23,AAVBT,13.07,5
4:30p,499913897,239571,2025-05-23,AAVBT,13.07,4
7:15p,499913896,239571,2025-05-23,AAVBT,13.07,4
8:10p,497908678,239402,2025-05-23,AAVBT,13.07,11
10:45p,497908677,239402,2025-05-23,AAVBT,13.07,11
10:00a,498001053,238603,2025-05-23,AAJZV,13.68,5
12:45p,498001052,238603,2025-05-23,AAJZV,13.68,5
3:20p,498001051,238603,2025-05-23,AAJZV,13.68,5
6:00p,498001050,238603,2025-05-23,AAJZV,16.96,5
8:45p,498001054,238603,2025-05-23,AAJZV,16.96,5
9:00a,498001055,238603,2025-05-23,AAJZV, 9.84,6
10:45a,498001064,238603,2025-05-23,AAJZV, 9.84,7
11:45a,498001056,238603,2025-05-23,AAJZV, 9.84,6
1:20p,498001063,238603,2025-05-23,AAJZV, 9.84,7
2:20p,498001057,238603,2025-05-23,AAJZV, 9.84,6
4:00p,498001062,238603,2025-05-23,AAJZV,13.13,7
5:00p,498001058,238603,2025-05-23,AAJZV,13.13,6
6:45p,498001061,238603,2025-05-23,AAJZV,13.13,7
7:45p,498001059,238603,2025-05-23,AAJZV,13.13,6
10:30p,498001060,238603,2025-05-23,AAJZV,13.13,6
9:10a,498001068,238655,2025-05-23,AAJZV, 9.84,12
12:00p,498001066,238655,2025-05-23,AAJZV, 9.84,8
12:50p,496870472,238655,2025-05-23,AAJZV, 9.84,12
3:40p,498001065,238655,2025-05-23,AAJZV, 9.84,8
4:30p,496870473,238655,2025-05-23,AAJZV,13.13,12
7:30p,496870470,238655,2025-05-23,AAJZV,13.13,8
8:10p,498001067,238655,2025-05-23,AAJZV,13.13,12
9:30p,496870471,238655,2025-05-23,AAJZV,13.13,7
12:35p,498141979,239571,2025-05-23,AAJZV, 9.84,1
6:20p,498141978,239571,2025-05-23,AAJZV,13.13,1
7:20p,497167038,239402,2025-05-23,AAJZV,13.13,10
10:00p,497167037,239402,2025-05-23,AAJZV,13.13,10
12:15p,498304959,238603,2025-05-23,AASVB,15.21,2
1:30p,498304966,238603,2025-05-23,AASVB,15.21,6
4:30p,498304967,238603,2025-05-23,AASVB,19.15,6
6:15p,498304961,238603,2025-05-23,AASVB,19.15,2
9:15p,498304962,238603,2025-05-23,AASVB,19.15,2
3:15p,498304960,238603,2025-05-23,AASVB,11.38,2
10:30a,498304965,238603,2025-05-23,AASVB,11.38,6
11:30a,498304972,238603,2025-05-23,AASVB,11.38,14
12:45p,498304963,238603,2025-05-23,AASVB,11.38,5
2:30p,498304973,238603,2025-05-23,AASVB,11.38,14
3:45p,498304964,238603,2025-05-23,AASVB,11.38,5
5:30p,498304974,238603,2025-05-23,AASVB,15.32,14
7:30p,498304968,238603,2025-05-23,AASVB,15.32,6
8:30p,498304975,238603,2025-05-23,AASVB,15.32,14
9:45p,498304971,238603,2025-05-23,AASVB,15.32,12
10:15p,498304969,238603,2025-05-23,AASVB,15.32,6
6:45p,498304970,238603,2025-05-23,AASVB,15.32,12
10:00a,497020987,238655,2025-05-23,AASVB,15.76,15
2:00p,497020988,238655,2025-05-23,AASVB,15.76,15
6:00p,497020989,238655,2025-05-23,AASVB,19.70,15
10:00p,497020990,238655,2025-05-23,AASVB,19.70,15
11:00a,497020978,238655,2025-05-23,AASVB,11.38,7
12:00p,497020983,238655,2025-05-23,AASVB,11.38,8
1:00p,497020984,238655,2025-05-23,AASVB,11.38,11
4:00p,497020982,238655,2025-05-23,AASVB,15.32,8
5:00p,497020985,238655,2025-05-23,AASVB,15.32,11
7:00p,497020980,238655,2025-05-23,AASVB,15.32,7
8:00p,497020981,238655,2025-05-23,AASVB,15.32,8
9:00p,497020986,238655,2025-05-23,AASVB,15.32,11
3:00p,497020979,238655,2025-05-23,AASVB,11.38,7
7:00p,493259590,239571,2025-05-23,AASVB,14.22,3
4:00p,493259591,239571,2025-05-23,AASVB,14.22,3
6:30p,497178044,239402,2025-05-23,AASVB,15.32,5
9:30p,497178045,239402,2025-05-23,AASVB,15.32,5
10:15a,497945337,238603,2025-05-23,AATZX,13.94,18
1:05p,497945336,238603,2025-05-23,AATZX,13.94,18
3:55p,497945339,238603,2025-05-23,AATZX,13.94,18
6:45p,497945338,238603,2025-05-23,AATZX,17.43,18
10:05p,497945335,238603,2025-05-23,AATZX,17.43,17
11:15a,497945331,238603,2025-05-23,AATZX,10.13,1
4:55p,497945330,238603,2025-05-23,AATZX,13.61,1
7:45p,497945333,238603,2025-05-23,AATZX,13.61,1
9:05p,497945334,238603,2025-05-23,AATZX,13.61,11
2:05p,497945332,238603,2025-05-23,AATZX,10.13,1
10:00a,496934072,238655,2025-05-23,AATZX,14.49,8
2:00p,496934073,238655,2025-05-23,AATZX,14.49,8
6:00p,496934074,238655,2025-05-23,AATZX,17.97,8
10:00p,496934075,238655,2025-05-23,AATZX,17.97,8
12:00p,496934065,238655,2025-05-23,AATZX,10.13,2
11:00a,496934068,238655,2025-05-23,AATZX,10.13,3
1:00p,496934076,238655,2025-05-23,AATZX,10.13,9
3:00p,496934069,238655,2025-05-23,AATZX,10.13,3
4:00p,496934066,238655,2025-05-23,AATZX,13.61,2
5:00p,496934077,238655,2025-05-23,AATZX,13.61,9
7:00p,496934070,238655,2025-05-23,AATZX,13.61,3
8:00p,496934067,238655,2025-05-23,AATZX,13.61,2
9:00p,496934078,238655,2025-05-23,AATZX,13.61,9
11:00p,496934071,238655,2025-05-23,AATZX,13.61,3
1:00p,493243884,239571,2025-05-23,AATZX, 9.36,11
7:00p,493243885,239571,2025-05-23,AATZX,12.52,17
7:15p,497669687,239402,2025-05-23,AATZX,13.61,10
10:35p,497669688,239402,2025-05-23,AATZX,13.61,1
7:25p,499321874,240545,2025-05-23,AATZX,12.52,7
11:40a,497934844,238603,2025-05-23,AALIQ,16.71,6
1:20p,497934855,238603,2025-05-23,AALIQ,16.71,11
2:40p,497934842,238603,2025-05-23,AALIQ,16.71,6
4:00p,497934854,238603,2025-05-23,AALIQ,20.89,11
5:30p,497934841,238603,2025-05-23,AALIQ,20.89,6
6:50p,497934853,238603,2025-05-23,AALIQ,20.89,11
8:10p,497934843,238603,2025-05-23,AALIQ,20.89,6
9:30p,497934856,238603,2025-05-23,AALIQ,20.89,11
11:00a,497934847,238603,2025-05-23,AALIQ,12.31,8
12:40p,497934850,238603,2025-05-23,AALIQ,12.31,9
2:00p,497934848,238603,2025-05-23,AALIQ,12.31,8
4:50p,497934846,238603,2025-05-23,AALIQ,16.49,8
6:10p,497934851,238603,2025-05-23,AALIQ,16.49,9
7:30p,497934845,238603,2025-05-23,AALIQ,16.49,8
8:50p,497934849,238603,2025-05-23,AALIQ,16.49,9
3:20p,497934852,238603,2025-05-23,AALIQ,12.31,9
9:30p,496792885,238655,2025-05-23,AALIQ,16.49,14
2:50p,496792886,238655,2025-05-23,AALIQ,12.31,14
12:00p,496792888,238655,2025-05-23,AALIQ,12.31,10
6:30p,496792887,238655,2025-05-23,AALIQ,16.49,10
4:10p,493354654,239571,2025-05-23,AALIQ,14.84,7
7:00p,493354653,239571,2025-05-23,AALIQ,14.84,7
7:20p,497621614,239402,2025-05-23,AALIQ,16.49,2
10:00p,497621615,239402,2025-05-23,AALIQ,16.49,2
10:00a,498126078,238603,2025-05-23,AAWWL,10.66,12
3:30p,498126080,238603,2025-05-23,AAWWL,10.66,12
9:00p,498126082,238603,2025-05-23,AAWWL,13.19,12
10:30a,498126083,238603,2025-05-23,AAWWL, 7.36,15
11:00a,498126068,238603,2025-05-23,AAWWL, 7.36,2
11:30a,498126073,238603,2025-05-23,AAWWL, 7.36,8
12:45p,498126079,238603,2025-05-23,AAWWL, 7.36,12
1:15p,498126084,238603,2025-05-23,AAWWL, 7.36,15
1:45p,498126069,238603,2025-05-23,AAWWL, 7.36,2
2:15p,498126074,238603,2025-05-23,AAWWL, 7.36,8
4:00p,498126085,238603,2025-05-23,AAWWL, 9.89,15
4:30p,498126070,238603,2025-05-23,AAWWL, 9.89,2
5:00p,498126075,238603,2025-05-23,AAWWL, 9.89,8
6:15p,498126081,238603,2025-05-23,AAWWL, 9.89,12
6:30p,498126086,238603,2025-05-23,AAWWL, 9.89,15
7:15p,498126071,238603,2025-05-23,AAWWL, 9.89,2
7:45p,498126076,238603,2025-05-23,AAWWL, 9.89,8
9:15p,498126087,238603,2025-05-23,AAWWL, 9.89,15
10:00p,498126072,238603,2025-05-23,AAWWL, 9.89,2
10:25p,498126077,238603,2025-05-23,AAWWL, 9.89,8
10:00a,497049428,238655,2025-05-23,AAWWL,11.76,16
2:00p,497049429,238655,2025-05-23,AAWWL,11.76,16
6:00p,497049430,238655,2025-05-23,AAWWL,14.29,16
10:00p,497049431,238655,2025-05-23,AAWWL,14.29,16
10:30a,497049423,238655,2025-05-23,AAWWL, 7.36,1
2:30p,497049424,238655,2025-05-23,AAWWL, 7.36,1
6:30p,497049425,238655,2025-05-23,AAWWL, 9.89,1
10:30p,497049426,238655,2025-05-23,AAWWL, 9.89,1
4:00p,493355011,239571,2025-05-23,AAWWL, 9.34,6
7:00p,493355012,239571,2025-05-23,AAWWL, 9.34,6
4:30p,497912739,239402,2025-05-23,AAWWL, 9.89,9
7:10p,497912740,239402,2025-05-23,AAWWL, 9.89,9
12:00p,498010611,238603,2025-05-23,AAXHC,12.86,5
2:30p,498010612,238603,2025-05-23,AAXHC,12.86,5
5:00p,498010615,238603,2025-05-23,AAXHC,15.94,5
7:30p,498010614,238603,2025-05-23,AAXHC,15.94,5
10:00p,498010613,238603,2025-05-23,AAXHC,15.94,5
6:00p,498010621,238603,2025-05-23,AAXHC,12.09,8
1:00p,498010618,238603,2025-05-23,AAXHC, 9.01,8
1:30p,498010610,238603,2025-05-23,AAXHC, 9.01,1
3:30p,498010619,238603,2025-05-23,AAXHC, 9.01,8
4:00p,498010607,238603,2025-05-23,AAXHC,12.09,1
6:30p,498010608,238603,2025-05-23,AAXHC,12.09,1
8:30p,498010620,238603,2025-05-23,AAXHC,12.09,8
9:00p,498010609,238603,2025-05-23,AAXHC,12.09,1
2:00p,498010617,238603,2025-05-23,AAXHC,11.21,7
4:30p,498010616,238603,2025-05-23,AAXHC,14.29,7
12:00p,497026000,238655,2025-05-23,AAXHC, 9.01,13
1:30p,497025996,238655,2025-05-23,AAXHC, 9.01,6
3:30p,497025999,238655,2025-05-23,AAXHC, 9.01,13
5:15p,497025994,238655,2025-05-23,AAXHC,12.09,6
7:00p,497025998,238655,2025-05-23,AAXHC,12.09,13
9:00p,497025995,238655,2025-05-23,AAXHC,12.09,6
10:45p,497025997,238655,2025-05-23,AAXHC,12.09,13
2:45p,499850574,239571,2025-05-23,AAXHC, 8.24,3
8:15p,499850573,239571,2025-05-23,AAXHC,10.99,3
12:00p,497730609,239402,2025-05-23,AAXHC, 9.01,12
2:45p,497730608,239402,2025-05-23,AAXHC, 9.01,12
5:30p,497730607,239402,2025-05-23,AAXHC,12.09,12
8:00p,497730606,239402,2025-05-23,AAXHC,12.09,12
10:30p,497730605,239402,2025-05-23,AAXHC,12.09,12
2:00p,498010622,240028,2025-05-23,AAXHC, 8.24,10
4:30p,498010623,240028,2025-05-23,AAXHC,10.99,10
7:00p,498010624,240028,2025-05-23,AAXHC,10.99,10
9:30p,498010625,240028,2025-05-23,AAXHC,10.99,10
11:50a,498201374,238603,2025-05-23,AAXGB,11.00,12
12:30p,498201373,238603,2025-05-23,AAXGB,11.00,9
1:00p,498201379,238603,2025-05-23,AAXGB,11.00,13
1:30p,498201364,238603,2025-05-23,AAXGB,11.00,5
2:30p,498201375,238603,2025-05-23,AAXGB,11.00,12
3:10p,498201372,238603,2025-05-23,AAXGB,11.00,9
3:40p,498201378,238603,2025-05-23,AAXGB,11.00,13
4:10p,498201363,238603,2025-05-23,AAXGB,15.25,5
5:50p,498201371,238603,2025-05-23,AAXGB,15.25,9
6:20p,498201377,238603,2025-05-23,AAXGB,15.25,13
6:50p,498201362,238603,2025-05-23,AAXGB,15.25,5
8:30p,498201370,238603,2025-05-23,AAXGB,15.25,9
9:00p,498201376,238603,2025-05-23,AAXGB,15.25,13
9:30p,498201361,238603,2025-05-23,AAXGB,15.25,5
11:20a,498201369,238603,2025-05-23,AAXGB,16.45,7
2:00p,498201368,238603,2025-05-23,AAXGB,16.45,7
4:40p,498201367,238603,2025-05-23,AAXGB,20.70,7
7:20p,498201365,238603,2025-05-23,AAXGB,20.70,7
10:00p,498201366,238603,2025-05-23,AAXGB,20.70,7
12:40p,497028350,238655,2025-05-23,AAXGB,11.00,6
1:40p,497028353,238655,2025-05-23,AAXGB,11.00,8
4:20p,497028349,238655,2025-05-23,AAXGB,15.25,6
8:00p,497028348,238655,2025-05-23,AAXGB,15.25,6
6:20p,497176706,239402,2025-05-23,AAXGB,15.25,2
9:00p,497176707,239402,2025-05-23,AAXGB,15.25,2
12:35p,497950383,238603,2025-05-23,AATZY,12.86,10
3:10p,497950384,238603,2025-05-23,AATZY,12.86,10
5:45p,497950385,238603,2025-05-23,AATZY,15.94,10
8:20p,497950386,238603,2025-05-23,AATZY,15.94,10
11:00a,497950373,238603,2025-05-23,AATZY, 9.01,8
11:50a,497950382,238603,2025-05-23,AATZY, 9.01,9
1:35p,497950374,238603,2025-05-23,AATZY, 9.01,8
2:25p,497950381,238603,2025-05-23,AATZY, 9.01,9
4:10p,497950375,238603,2025-05-23,AATZY,12.09,8
5:00p,497950380,238603,2025-05-23,AATZY,12.09,9
6:45p,497950376,238603,2025-05-23,AATZY,12.09,8
7:35p,497950379,238603,2025-05-23,AATZY,12.09,9
9:20p,497950377,238603,2025-05-23,AATZY,12.09,8
10:10p,497950378,238603,2025-05-23,AATZY,12.09,9
11:00a,496823289,238655,2025-05-23,AATZY, 9.01,2
12:00p,496823285,238655,2025-05-23,AATZY, 9.01,1
1:00p,496823293,238655,2025-05-23,AATZY, 9.01,11
2:35p,496823290,238655,2025-05-23,AATZY, 9.01,2
3:35p,496823286,238655,2025-05-23,AATZY, 9.01,1
4:35p,496823294,238655,2025-05-23,AATZY,12.09,11
6:10p,496823291,238655,2025-05-23,AATZY,12.09,2
7:10p,496823287,238655,2025-05-23,AATZY,12.09,1
8:10p,496823295,238655,2025-05-23,AATZY,12.09,11
9:00p,497519391,238655,2025-05-23,AATZY,12.09,3
10:00p,496823292,238655,2025-05-23,AATZY,12.09,2
12:30p,493454712,239571,2025-05-23,AATZY, 9.01,5
7:00p,493454713,239571,2025-05-23,AATZY,12.09,5
11:35a,497732188,239402,2025-05-23,AATZY, 9.01,13
2:05p,497732189,239402,2025-05-23,AATZY, 9.01,13
4:35p,497732190,239402,2025-05-23,AATZY,12.09,13
7:05p,497732191,239402,2025-05-23,AATZY,12.09,13
9:35p,497732192,239402,2025-05-23,AATZY,12.09,13
2:30p,498891859,238603,2025-05-23,AAOLF,12.47,10
4:45p,498891853,238603,2025-05-23,AAOLF,15.32,3
8:30p,498891862,238603,2025-05-23,AAOLF,15.32,11
12:00p,498891860,238603,2025-05-23,AAOLF, 8.64,10
1:30p,499835509,238603,2025-05-23,AAOLF, 8.64,4
4:00p,498891856,238603,2025-05-23,AAOLF,11.49,4
5:45p,498891863,238603,2025-05-23,AAOLF,11.49,11
6:45p,498891854,238603,2025-05-23,AAOLF,11.49,4
1:00p,497040882,238655,2025-05-23,AAOLF, 8.64,3
3:30p,498891858,238655,2025-05-23,AAOLF, 8.64,9
5:15p,497040883,238655,2025-05-23,AAOLF,11.49,10
7:30p,497040884,238655,2025-05-23,AAOLF,11.49,9
9:00p,497040885,238655,2025-05-23,AAOLF,11.49,10
2:00p,498891855,239402,2025-05-23,AAOLF, 8.64,8
3:00p,498891861,239402,2025-05-23,AAOLF, 8.64,11
5:00p,498891857,239402,2025-05-23,AAOLF,11.49,8
7:30p,498891852,239402,2025-05-23,AAOLF,11.49,3
10:00a,497922367,238603,2025-05-23,AARCA,21.22,1
12:45p,497922366,238603,2025-05-23,AARCA,21.22,1
3:30p,497922365,238603,2025-05-23,AARCA,21.22,1
7:00p,497922369,238603,2025-05-23,AARCA,22.54,2
9:45p,497922370,238603,2025-05-23,AARCA,22.54,2
10:45a,497922372,238603,2025-05-23,AARCA,13.52,2
11:30a,497922377,238603,2025-05-23,AARCA,13.52,10
1:30p,497922371,238603,2025-05-23,AARCA,13.52,2
2:15p,497922376,238603,2025-05-23,AARCA,13.52,10
4:15p,497922368,238603,2025-05-23,AARCA,18.14,2
5:00p,497922375,238603,2025-05-23,AARCA,18.14,10
8:30p,497922373,238603,2025-05-23,AARCA,18.14,9
11:15p,497922374,238603,2025-05-23,AARCA,18.14,9
10:00a,496948797,238655,2025-05-23,AARCA,13.52,3
1:00p,496948799,238655,2025-05-23,AARCA,13.52,9
4:45p,496948798,238655,2025-05-23,AARCA,18.14,9
7:45p,496948800,238655,2025-05-23,AARCA,18.14,10
11:30p,496948801,238655,2025-05-23,AARCA,18.14,10
8:00p,497922363,239402,2025-05-23,AARCA,18.14,6
11:00p,497922364,239402,2025-05-23,AARCA,18.14,6
10:30a,497942541,238603,2025-05-23,AAEHD,13.60,1
1:30p,497942540,238603,2025-05-23,AAEHD,13.60,1
